place_id,place_type
383717,settlement
383740,settlement
383783,label
383783,people
383795,station
383737,settlement
383760,shrine
383760,church
383799,river
383721,river
383721,mouth
383720,station
383777,river
383798,settlement
383761,station
383794,label
383794,people
383782,church-2
383782,sanctuary
383741,settlement
383700,settlement
383685,station
383693,settlement
383607,label
383650,settlement
383611,settlement
383666,settlement
383689,lake
383627,settlement
383670,station
383626,station
383630,station
383688,label
383688,people
383610,station
383647,river
383651,settlement
383692,label
383692,people
383684,label
383684,people
383637,station
383621,settlement
383676,river
383695,label
383695,people
383601,settlement
383656,settlement
383640,river
383617,settlement
383616,station
383641,label
383641,people
383657,settlement
383600,fort
383694,settlement
383682,river
383677,settlement
383677,archaeological-site
383677,theatre
383677,temple-2
383698,region
383620,river
383636,river
383661,river
383619,river
383674,label
383674,people
383635,river
383662,label
383662,people
383615,lake
383642,settlement
383603,settlement
383678,label
383678,people
383639,label
383639,people
383681,river
383680,settlement
383696,settlement
383679,mountain
383679,pass
383602,settlement
383602,settlement-modern
383655,settlement
383614,label
383614,people
383663,label
383663,people
383634,villa
383675,station
383675,pass
383659,villa
383618,settlement
383605,settlement
383691,settlement
383629,station
383687,label
383687,people
383668,river
383648,settlement
383609,station
383633,settlement
383664,settlement
383664,port
383665,cemetery
383632,station
383624,island
383673,label
383673,people
383608,label
383608,people
383649,station
383686,river
383669,settlement
383628,settlement
383690,fort
383604,label
383604,people
383653,settlement
383645,lake
383612,settlement
38314636,bath
383810,label
383810,people
383806,label
383806,people
383826,label
383826,people
383827,settlement
383811,settlement
383820,station
383816,settlement
383800,river
383801,province
383801,region
383801,label
383817,label
383821,mine-2
383822,settlement
383818,villa
383802,river
383814,lake
383815,settlement
383803,station
383828,label
383828,people
383804,settlement
383812,label
383812,people
383824,station
383808,settlement
383809,settlement
383813,station
383805,label
383805,people
383829,settlement
383340065,townhouse
383340065,archaeological-site
383321670,temple-2
38324771,settlement
383543,river
383555,station
383579,settlement
383580,settlement
383559,station
383559,settlement-modern
383575,station
383563,station
383563,archaeological-site
383562,river
383574,settlement
383558,station
383578,settlement
383597,river
383554,station
383542,settlement
383565,unknown
383545,station
383545,settlement-modern
383590,river
383569,label
383569,people
383586,label
383586,people
383568,river
383587,lake
383591,label
383591,people
383552,station
383544,station
383564,settlement
383572,station
383548,station
383588,station
383571,label
383571,people
383584,settlement
383551,station
383547,station
383546,station
383546,settlement-modern
383550,station
383593,river
383585,label
383585,people
383570,settlement
383589,settlement
383582,label
383582,people
383594,settlement
383594,settlement-modern
383557,station
383557,settlement-modern
383576,station
383556,station
383595,station
382995433,church-2
382995433,architecturalcomplex
3821057061101554,villa
3821197831100221,villa
3821192411100452,villa
3821171161100267,villa
3821161271100751,villa
3821162081100583,villa
3821189281100438,villa
3821188231100004,villa
3821290161116960,villa
3821277871120943,settlement
3821278671118375,villa
3821274961117868,settlement
3821274221117473,settlement
3821272481121057,villa
3821272351115846,villa
3821263111109255,villa
3821262431107771,villa
3821265801109647,villa
3821289041119080,villa
3821280171122272,villa
3821280311118526,villa
3821281701115993,villa
3821288181117187,villa
3821284671118400,villa
3821283601117244,villa
3821285061115534,villa
3821247771104708,villa
3821246761109956,villa
3821246651109608,villa
3821248011105102,villa
3821248401106338,villa
3821244421108502,villa
3821244351109085,villa
3821243821104803,villa
3821242271105852,villa
3821245911108836,villa
3821239251105969,villa
3821230961103037,villa
3821250031106930,villa
3821250181107424,villa
3821257541112798,villa
3821258841108857,villa
3821252681106516,villa
3821255971110644,villa
3821255031108467,villa
3821255601107070,villa
38259712,castle
38259712,settlement-modern
385053,bridge
385053,settlement-modern
385065,bridge
385064,bridge
385063,bridge
385059,bridge
385055,bridge
385054,bridge
385058,bridge
385062,bridge
385061,bridge
385057,bridge
385056,bridge
385060,bridge
385067,bridge
385066,bridge
385106254,road
385839,centuriation
385842,centuriation
385815,centuriation
385835,centuriation
385823,centuriation
385819,centuriation
385818,centuriation
385822,centuriation
385834,centuriation
385814,centuriation
385843,centuriation
385838,centuriation
385833,centuriation
385825,centuriation
385809,centuriation
385829,centuriation
385813,centuriation
385812,centuriation
385828,centuriation
385808,centuriation
385824,centuriation
385832,centuriation
385827,centuriation
385831,centuriation
385811,centuriation
385807,centuriation
385810,centuriation
385830,centuriation
385826,centuriation
385817,centuriation
385840,centuriation
385821,centuriation
385837,centuriation
385836,centuriation
385820,centuriation
385841,centuriation
385816,centuriation
385804799,cave
385437227,monastery
385437227,cave
385353544,theatre
38551021,forum
34993620,monument
34993620,milestone
349606,unlocated
349610,unlocated
349630,unlocated
349626,unlocated
349627,unlocated
349631,unlocated
349607,unlocated
349636,unlocated
349620,unlocated
349600,unlocated
349600,people
349616,unlocated
349640,unlocated
349637,unlocated
349622,unlocated
349634,unlocated
349638,unlocated
349614,unlocated
349602,unlocated
349603,unlocated
349642,unlocated
349619,unlocated
349635,unlocated
349628,unlocated
349612,unlocated
349604,unlocated
349624,unlocated
349632,unlocated
349608,unlocated
349608,people
349605,unlocated
349644,settlement
349613,unlocated
349613,people
349629,unlocated
349625130,villa
349652622,cave
349652620,archaeological-site
349652620,tell
349652621,archaeological-site
349652621,tell
34983805,temple-2
349496773,cemetery
349388043,sanctuary
349388313,settlement
349388313,archaeological-site
349338481,arch
349235208,city-gate
349578,unlocated
349597,unlocated
349597,settlement-modern
349581,unlocated
349574,unlocated
349575,unlocated
349579,unlocated
349572,unlocated
349591,unlocated
349591,river
349568,unlocated
349569,unlocated
349586,unlocated
349590,unlocated
349573,unlocated
349589,unlocated
349570,unlocated
349585,unlocated
349593,unlocated
349584,unlocated
349571,unlocated
349571,people
349588,unlocated
349567,unlocated
349595,unlocated
349576,unlocated
349598,unlocated
349594,unlocated
349594,people
349582,unlocated
349582,settlement
340085638,production
340823053,unknown
340380318,townhouse
34026796,archive-repository
340262037,cemetery
340236436,theatre
347978438,tell
347978438,archaeological-site
347963614,river
347036492,hill
347679708,nuraghe
347812262,theatre
347826778,pyramid
347468514,tomb
347305,tomb
347305,monument
347304,monument
347303,monument
347302,monument
347507191,amphitheatre
346004679,sanctuary
346004679,archaeological-site
346876400,fort-2
346876400,fort
346876399,villa
34684511,military-installation-or-camp-temporary
346856951,production
346856951,settlement-modern
346547,earthwork
346547,city-gate
346551,wall-2
346550,wall-2
346549,wall-2
346553,wall-2
346552,wall-2
346548,wall-2
34659070,fortified-settlement
341010947,building
341661148,unlocated
341661148,people
341833187,fort-2
341857013,unlocated
341857013,forest
341257349,river
348060,road
348061,road
348057,road
348070,road
348066,road
348067,road
348071,road
348064,road
348072,road
348068,road
348069,road
348073,road
348065,road
348062,road
348058,road
348059,road
348063,road
348795683,archive-repository
348714102,temple-2
348746521,cemetery
348746522,cemetery
348746522,tumulus
34861001,tomb
348176410,amphitheatre
348167893,abbey
348812,quarry
348371058,settlement
348371058,archaeological-site
344945222,findspot
344945222,archaeological-site
344023792,tomb
344059954,bath
344747000,port
344755334,tomb
344172036,unlocated
344172036,city-gate
344172035,city-gate
344182765,church
344182764,church
344804124,unlocated
344804124,settlement
344464,station
344433,settlement
344433,settlement-modern
344425,label
344472,temple
344409,villa
344448,settlement
344448,port
344448,archaeological-site
344487,cemetery
344468,sanctuary
344429,label
344429,people
344491,water-open
344405,temple
344452,settlement
344444,settlement
344413,settlement
344412,settlement
344445,temple
344453,fort
344404,settlement
344490,church
344428,people
344486,villa
344469,quarry
344449,settlement
344408,cape
344424,settlement
344432,settlement
344481,temple-2
344439,settlement
344439,archaeological-site
344497,villa
344478,villa
344403,villa
344454,label
344454,people
344442,temple
344415,fort
344462,station
344435,fort
344423,villa
344458,region
344458,label
344418,fort
344459,settlement
344475,salt-pan-salina
344434,settlement
344414,river
344443,station
344402,temple
344496,settlement
344479,fort
344438,villa
344480,villa
344417,villa
344440,island
